Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-09-30,68805.42851720647,69268.45293522267,68249.79921558705,68620.21875,19919361
2021-10-01,68435.03127134562,68527.6361851093,67508.98213370901,67786.796875,15803395
2021-10-05,67601.57353704986,67601.57353704986,66119.89521295014,66860.734375,24013921
2021-10-06,67231.1685878331,67416.37841865358,65934.69977208976,66027.3046875,18956962
2021-10-07,66305.109375,66768.13388180865,66027.2946709148,66305.109375,13683532
2021-10-08,66953.35496066434,67045.95987762239,66212.515625,66212.515625,14043287
2021-10-12,65471.67015964674,65656.87997622283,63619.57199388587,63897.38671875,31001484
2021-10-13,63619.5669740189,64453.01108284884,63249.14737009448,63712.171875,24172015
2021-10-14,63897.38506394092,64638.22431105908,63712.17525216138,64267.8046875,19520641
2021-10-15,65008.632232970755,65749.4713467368,64823.42245452924,64916.02734375,18051612
2021-10-18,65008.66015625,65101.265085247505,64082.610866274925,65008.66015625,13486391
2021-10-19,65564.27622609773,65749.48604594546,65193.85658640226,65379.06640625,9507991
2021-10-20,65471.67355863265,65749.48829791964,65008.64899315434,65101.25390625,10151638
2021-10-21,65101.265085247505,65379.07987224003,64823.45029825498,65008.66015625,10891094
2021-10-22,64823.455255681816,65471.68980823863,64823.455255681816,65193.875,8395448
2021-10-25,64730.84536925748,65379.07987224003,64360.42565326745,65008.66015625,10029621
2021-10-26,65379.06142317159,66212.50554896273,65193.851617440225,65842.0859375,10528252
2021-10-27,65749.4713467368,65749.4713467368,64823.42245452924,64916.02734375,10295316
2021-10-28,64360.41294642857,66860.74553571429,64360.41294642857,65471.671875,20644902
2021-10-29,65934.70325931231,66305.12294054442,64545.629454691974,64638.234375,17016151
2021-11-01,65008.64283798283,65379.06245529327,64730.828125,64730.828125,11503729
2021-11-02,65564.2812062937,66860.7500437063,65471.676289335664,66212.515625,16812570
2021-11-03,66397.73916903409,66397.73916903409,64916.06019176136,65193.875,12770428
2021-11-04,65934.6958657932,66305.11550548866,65286.461496326134,65379.06640625,11818987
2021-11-05,66305.1291622151,66305.1291622151,65008.66015625,65008.66015625,12667743
2021-11-08,65193.85658640226,65379.06640625,64638.22712685906,65379.06640625,11121981
2021-11-09,65101.24722406915,65749.48154920213,64916.0374168883,65286.45703125,11159589
2021-11-10,65101.265085247505,65656.89465923255,65008.66015625,65008.66015625,9422009
2021-11-11,64730.828125,64823.43302932761,64453.013412017164,64730.828125,11489122
2021-11-12,65008.64676655453,65656.88113602159,64730.83203678293,65379.06640625,10087450
2021-11-15,66397.72098214286,66582.93080357143,65656.88169642857,66119.90625,12420710
2021-11-16,66212.51451832047,66675.53909537167,66027.3046875,66027.3046875,10919239
2021-11-17,66027.30133928571,66305.11607142857,65379.06696428572,65471.671875,11027606
2021-11-18,65471.684801237534,65749.49958823006,65008.66015625,65008.66015625,10144957
2021-11-19,65193.856039325845,66119.90513079354,64916.041311885536,65934.6953125,11954728
2021-11-22,67879.40719918224,69638.90070093458,67601.59243574766,69361.0859375,27506623
2021-11-23,70379.71074037184,70379.71074037184,68990.63750207503,69731.4765625,22029195
2021-11-24,70379.72760695187,70564.93741644385,68620.23441677807,69268.46875,15652305
2021-11-25,69546.28908370082,69546.28908370082,68157.21540027137,68249.8203125,12559258
2021-11-26,68064.62639393154,68620.2559971473,66675.55238589211,66953.3671875,13002242
2021-11-29,66397.73758428423,67601.60172458507,66119.92278267635,66953.3671875,16682559
2021-11-30,67786.79808029454,68435.0324881662,65286.46536421809,66027.3046875,30364841
2021-12-01,66675.52923387097,69268.46648185483,66305.10962701612,68898.046875,21954856
2021-12-02,68435.01487260884,70194.5078125,68342.40998103561,70194.5078125,23652940
2021-12-03,70009.3203125,70379.73999669313,68620.24649677578,70009.3203125,18330240
2021-12-06,69546.28794642857,71027.96651785714,69361.078125,70657.546875,16391250
2021-12-07,70472.33156694121,71954.01002301357,70009.30704941861,71676.1953125,19232453
2021-12-08,72509.6394440407,72787.45415455426,71398.38060198643,71676.1953125,21558340
2021-12-09,71676.1920556266,72417.03125,71305.7724584399,72417.03125,21604528
2021-12-10,71676.20426284135,71861.4140929779,71120.57477243173,71213.1796875,9155219
2021-12-13,71491.00565592448,72509.6598815918,70842.77114868164,71120.5859375,15038750
2021-12-14,70842.75669642857,71490.99107142857,70564.94196428571,71305.78125,10976660
2021-12-15,70750.15508215207,71861.4140625,70657.55016712307,71861.4140625,9584939
2021-12-16,72694.85941516708,72694.85941516708,71676.20533419022,72046.625,11996128
2021-12-17,71120.58461538462,72231.84375,71120.58461538462,72231.84375,13108479
2021-12-20,71861.4152075227,72046.62504053177,71120.57587548638,71398.390625,11264375
2021-12-21,72139.21208786812,72509.63166213188,71768.79251360435,72324.421875,14245298
2021-12-22,73065.28009878779,73528.3046875,72972.67518104534,73528.3046875,17105892
2021-12-23,73898.73101142053,74083.94086357948,73435.70638102316,73991.3359375,13577498
2021-12-24,74269.13060947205,74824.76001552795,74269.13060947205,74546.9453125,12086380
2021-12-27,74639.55242752493,74639.55242752493,73898.71319747507,74269.1328125,10783368
2021-12-28,74269.14508094646,74454.35491905356,73806.12048567871,74361.75,18226325
2021-12-29,74604.5503846764,74604.5503846764,73023.15717203364,73302.2265625,19794795
2021-12-30,73395.22452705938,73953.36311661877,72651.03974098021,72837.0859375,14236700
2022-01-04,73302.21843233799,73674.31091168996,72837.10283314803,73209.1953125,12427416
2022-01-05,73302.20627422481,73488.25248304263,71069.65176841085,71999.8828125,25470640
2022-01-06,71348.71942051365,72185.92734070221,71255.69631827048,71534.765625,12931954
2022-01-07,72651.03974098021,72930.1090357599,71999.87805316092,72837.0859375,15163757
2022-01-10,72651.04654447116,72651.04654447116,71720.81547475961,72558.0234375,9947422
2022-01-11,72930.11105830164,73488.24966333967,72558.01865494296,73395.2265625,13221123
2022-01-12,73953.36516753802,74046.38826837769,73116.15725998099,73395.2265625,11000502
2022-01-13,73767.32349165596,73767.32349165596,72465.0,72465.0,13889401
2022-01-14,72278.95964383894,72651.05210017788,71720.82095933054,71906.8671875,10096725
2022-01-17,72185.93717741936,72371.98340725807,71534.77537298387,72092.9140625,8785122
2022-01-18,72185.93555194805,72371.98177759741,71255.7044237013,71627.796875,9592788
2022-01-19,71162.679032192,71534.77147157601,70790.58659280799,70976.6328125,10598290
