Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2010-09-20,11603.319365985577,11693.267578125,11543.353891225961,11693.267578125,14807550
2010-09-24,11678.277115629102,11693.268485482284,11363.45834871227,11423.423828125,32766800
2010-09-27,11468.398075331126,11513.372185430464,11273.510264900662,11318.484375,25107150
2010-09-28,11318.484007969797,11333.475377516777,11168.5703125,11168.5703125,23315700
2010-09-29,11288.50471204056,11618.314942671228,11243.530589681834,11573.3408203125,35348050
2010-09-30,11573.336128539253,11678.275704834297,11498.379288328506,11648.29296875,16855500
2010-10-01,11573.336128539253,11663.284336792149,11528.362024412805,11648.29296875,14805750
2010-10-04,11693.267578125,11708.258946814904,11603.319365985577,11693.267578125,12835350
2010-10-05,11573.339682042368,11678.279290558296,11558.348309397235,11588.3310546875,14300150
2010-10-06,11663.286661116803,11903.148597592213,11633.303919057376,11888.1572265625,23555150
2010-10-07,11678.276817420861,11738.242295302354,11528.363122717126,11543.3544921875,25542150
2010-10-08,11438.415837833938,11483.389949909302,11288.502130916062,11363.458984375,27125750
2010-10-11,11423.425275460657,11438.416647213231,11288.5029296875,11288.5029296875,18784450
2010-10-12,11273.51072386059,11333.476206434318,11183.5625,11183.5625,18391350
2010-10-13,11273.51104670699,11273.51104670699,11138.588707052251,11153.580078125,20414700
2010-10-14,11288.501453125,11288.501453125,11123.596385416666,11243.52734375,26710000
2010-10-15,11243.52768308604,11333.475904550729,11168.570831865467,11303.4931640625,24686150
2010-10-18,11348.468740897553,11423.425601801764,11213.546391269974,11258.5205078125,13804400
2010-10-19,11243.527802378541,11258.519172781713,11108.60546875,11108.60546875,19450000
2010-10-20,11093.6134647651,11228.535790687918,11018.656617030201,11168.5703125,18474100
2010-10-21,11168.569125306372,11468.396484375,11108.603653492646,11468.396484375,28370400
2010-10-22,11588.327496581402,11648.29296875,11498.379288328506,11648.29296875,20425550
2010-10-25,11588.331378941715,11678.279617329361,11498.38314055407,11558.3486328125,12353450
2010-10-26,11513.36992136304,11558.344022618365,11363.45625051196,11438.4130859375,15629050
2010-10-27,11363.459788450366,11468.399390718378,11258.520186182353,11288.5029296875,16732750
2010-10-28,11393.437857902487,11468.394685915004,11288.498298684965,11453.4033203125,14631600
2010-10-29,11453.406333892617,11468.397703439596,11168.5703125,11168.5703125,23060950
2010-11-01,11288.502917921687,11288.502917921687,11138.58920055221,11198.5546875,14837800
2010-11-02,11198.553852143159,11213.545222761824,11048.640145956504,11093.6142578125,16536700
2010-11-03,11093.6142578125,11228.53659338049,11078.622887193835,11093.6142578125,17874950
2010-11-04,11198.551212575769,11453.404453022607,11168.568478405554,11438.4130859375,27312500
2010-11-05,11693.267230790916,11843.180913236953,11618.310389567896,11633.3017578125,35165050
2010-11-08,11768.224739918058,11813.19884720437,11633.302418059126,11663.28515625,13961400
2010-11-09,11753.233022448321,11753.233022448321,11498.379755379927,11603.3193359375,12801650
2010-11-10,11693.268913172467,11843.1826171875,11618.312061164952,11843.1826171875,21088000
2010-11-11,11888.160520391948,11978.108771492014,11498.384765625,11498.384765625,44525300
2010-11-12,11753.233370822622,11843.181585395243,11588.328310772815,11663.28515625,28325650
2010-11-15,11783.21434338258,12217.963982006111,11768.222976533494,12113.0244140625,35892450
2010-11-16,12202.977046566739,12292.925280325217,11993.097834463626,12158.0029296875,29475050
2010-11-17,12008.088856132075,12053.062971698113,11918.140625,11918.140625,17123100
2010-11-18,11948.124674886578,12068.05566284027,11888.159180909732,11978.107421875,13296000
2010-11-19,12113.02769712714,12277.932777162287,11993.09672982885,12262.94140625,19355150
2010-11-22,12292.921395931604,12712.6796875,12262.938660819575,12712.6796875,36057400
2010-11-23,12742.667643229166,12757.659016927082,12502.8056640625,12592.75390625,18280200
2010-11-24,12382.867249467537,12772.642731896298,12367.87588475874,12757.6513671875,31792000
2010-11-25,12787.638971200075,12787.638971200075,12562.768414848373,12667.7080078125,18359500
2010-11-26,12712.681432945043,12727.672802559364,12472.81951911589,12547.7763671875,15679300
2010-11-29,12517.796712628962,12682.701819022875,12457.831219394811,12532.7880859375,15401050
2010-11-30,12472.818326271186,12682.697480799787,12382.8701171875,12382.8701171875,21205500
2010-12-01,12352.888328887195,12412.85380621189,12202.974635575458,12292.9228515625,18777150
